date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/3/2026,Wednesday,PKX,arrival,11:35,KN5158,China United Airlines,Duration: 2h 35m,09:00 - 11:35,"933 miles, 1501 km",Boeing 737 Passenger,178,MU 8070,,Meal (none specific),260318_KN5158_09001135,text,True,2026-02-15T15:02:30.099069
18/3/2026,Wednesday,PKX,arrival,11:40,CA8624,Air China,Duration: 1h 40m,10:00 - 11:40,"432 miles, 695 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260318_CA8624_10001140,text,True,2026-02-15T15:02:30.524985
18/3/2026,Wednesday,PKX,arrival,11:40,CZ3731,China Southern,Duration: 3h 10m,08:30 - 11:40,"1229 miles, 1977 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3731_08301140,text,True,2026-02-15T15:02:31.589336
18/3/2026,Wednesday,PKX,arrival,11:45,CZ8954,China Southern,Duration: 2h 50m,08:55 - 11:45,"961 miles, 1546 km",Airbus A321,188,,,Meal (none specific),260318_CZ8954_08551145,text,True,2026-02-15T15:02:31.992057
18/3/2026,Wednesday,PKX,arrival,11:45,CZ5010,China Southern,Duration: 3h 15m,08:30 - 11:45,"1204 miles, 1937 km",Airbus A321,188,3U 7004,,Meal (none specific),260318_CZ5010_08301145,text,True,2026-02-15T15:02:32.394507
18/3/2026,Wednesday,PKX,arrival,11:45,CZ3998,China Southern,Duration: 3h 15m,08:30 - 11:45,"1273 miles, 2048 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ3998_08301145,text,True,2026-02-15T15:02:32.770379
18/3/2026,Wednesday,PKX,arrival,11:50,EU6665,Chengdu Airlines,Duration: 2h 35m,09:15 - 11:50,"940 miles, 1512 km",Airbus A320,175,GJ 5325 /3U 5787 /MU 1945 /TV 5005 /CZ 9995,,Meal (none specific),260318_EU6665_09151150,text,True,2026-02-15T15:02:33.158647
18/3/2026,Wednesday,PKX,arrival,11:50,KN5902,China United Airlines,Duration: 2h 0m,09:50 - 11:50,"613 miles, 986 km",Boeing 737 Passenger,178,MU 8214,,Meal (none specific),260318_KN5902_09501150,text,True,2026-02-15T15:02:33.557290
18/3/2026,Wednesday,PKX,arrival,11:50,MU5137,China Eastern,Duration: 2h 25m,09:25 - 11:50,"641 miles, 1031 km",Airbus A320,158,KN 6503 /MF 3551,,Meal (none specific),260318_MU5137_09251150,text,True,2026-02-15T15:02:33.994926
18/3/2026,Wednesday,PKX,arrival,11:55,CZ3119,China Southern,Duration: 3h 45m,08:10 - 11:55,"1405 miles, 2261 km",Airbus A321,188,,,Meal (none specific),260318_CZ3119_08101155,text,True,2026-02-15T15:02:34.389276
18/3/2026,Wednesday,PKX,arrival,11:55,MF8127,XiamenAir,Duration: 2h 55m,09:00 - 11:55,"1045 miles, 1681 km",Airbus A321neo,208,MU 4660 /HO 7033 /G5 9229 /3U 2291 /NS 8127 /CZ 4090,,Meal (none specific),260318_MF8127_09001155,text,True,2026-02-15T15:02:34.770219
18/3/2026,Wednesday,PKX,arrival,12:00,CA8384,Air China,Duration: 2h 15m,09:45 - 12:00,"679 miles, 1093 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260318_CA8384_09451200,text,True,2026-02-15T15:02:35.161953
18/3/2026,Wednesday,PKX,arrival,12:00,CZ3717,China Southern,Duration: 2h 30m,09:30 - 12:00,"807 miles, 1298 km",Airbus A321,188,,,Meal (none specific),260318_CZ3717_09301200,text,True,2026-02-15T15:02:35.552984
18/3/2026,Wednesday,PKX,arrival,12:00,CZ3151,China Southern,Duration: 3h 30m,08:30 - 12:00,"1182 miles, 1902 km",Airbus A330-300,283,,,Meal (none specific),260318_CZ3151_08301200,text,True,2026-02-15T15:02:35.951933
18/3/2026,Wednesday,PKX,arrival,12:00,MF8149,XiamenAir,Duration: 2h 15m,09:45 - 12:00,"684 miles, 1101 km",Airbus A321neo,208,MU 4666 /HO 7047 /G5 9033 /3U 2309 /NS 8149 /CZ 4108 /KL 3774,,Meal (none specific),260318_MF8149_09451200,text,True,2026-02-15T15:02:36.344895
18/3/2026,Wednesday,PKX,arrival,12:05,CA8630,Air China,Duration: 3h 5m,09:00 - 12:05,"1229 miles, 1977 km",Boeing 737-800 Passenger,167,SC 5764 /ZH 4892,,Meal (none specific),260318_CA8630_09001205,text,True,2026-02-15T15:02:36.764972
18/3/2026,Wednesday,PKX,arrival,12:05,CZ3099,China Southern,Duration: 3h 5m,09:00 - 12:05,"1134 miles, 1825 km",Boeing 777-300ER,361,,,Meal (none specific),260318_CZ3099_09001205,text,True,2026-02-15T15:02:37.151979
18/3/2026,Wednesday,PKX,arrival,12:10,CZ3685,China Southern,Duration: 3h 10m,09:00 - 12:10,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3685_09001210,text,True,2026-02-15T15:02:37.589352
18/3/2026,Wednesday,PKX,arrival,12:15,CA8386,Air China,Duration: 2h 40m,09:35 - 12:15,"752 miles, 1210 km",Boeing 737-800 Passenger,167,ZH 4186,,Meal (none specific),260318_CA8386_09351215,text,True,2026-02-15T15:02:37.989410
18/3/2026,Wednesday,PKX,arrival,12:15,CA8690,Air China,Duration: 1h 45m,10:30 - 12:15,"412 miles, 663 km",Boeing 737-800 Passenger,167,ZH 4938,,Meal (none specific),260318_CA8690_10301215,text,True,2026-02-15T15:02:38.371920
18/3/2026,Wednesday,PKX,arrival,12:15,CZ8850,China Southern,Duration: 2h 45m,09:30 - 12:15,"940 miles, 1512 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ8850_09301215,text,True,2026-02-15T15:02:38.778411
18/3/2026,Wednesday,PKX,arrival,12:15,KN5916,China United Airlines,Duration: 1h 5m,11:10 - 12:15,"189 miles, 304 km",Boeing 737 Passenger,178,MU 8220,,Meal (none specific),260318_KN5916_11101215,text,True,2026-02-15T15:02:39.189063
18/3/2026,Wednesday,PKX,arrival,12:15,MU5715,China Eastern,Duration: 3h 45m,08:30 - 12:15,"1526 miles, 2455 km",Boeing 737 Passenger,168,KN 6567 /MF 3977 /EY 5904,,Meal (none specific),260318_MU5715_08301215,text,True,2026-02-15T15:02:39.572767
18/3/2026,Wednesday,PKX,arrival,12:30,CZ6571,China Southern,Duration: 3h 0m,09:30 - 12:30,"1117 miles, 1797 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ6571_09301230,text,True,2026-02-15T15:02:39.968272
18/3/2026,Wednesday,PKX,arrival,12:40,CA8612,Air China,Duration: 2h 25m,10:15 - 12:40,"807 miles, 1298 km",Boeing 737-800 Passenger,167,SC 5384 /ZH 4876,,Meal (none specific),260318_CA8612_10151240,text,True,2026-02-15T15:02:40.381884
18/3/2026,Wednesday,PKX,arrival,12:40,CA8662,Air China,Duration: 2h 0m,10:40 - 12:40,"712 miles, 1146 km",Boeing 737-800 Passenger,167,ZH 4922,,Meal (none specific),260318_CA8662_10401240,text,True,2026-02-15T15:02:40.800148
18/3/2026,Wednesday,PKX,arrival,12:40,MU5167,China Eastern,Duration: 2h 0m,10:40 - 12:40,"641 miles, 1031 km",Airbus A330-300,290,KN 6511 /CZ 1956 /MF 3579,,Meal (none specific),260318_MU5167_10401240,text,True,2026-02-15T15:02:41.184448
18/3/2026,Wednesday,PKX,arrival,12:45,CZ3175,China Southern,Duration: 3h 15m,09:30 - 12:45,"1182 miles, 1902 km",Airbus A350-900,324,,,Meal (none specific),260318_CZ3175_09301245,text,True,2026-02-15T15:02:41.582430
18/3/2026,Wednesday,PKX,arrival,12:45,CZ6911,China Southern,Duration: 3h 45m,09:00 - 12:45,"1523 miles, 2451 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ6911_09001245,text,True,2026-02-15T15:02:41.973906
18/3/2026,Wednesday,PKX,arrival,12:50,KN5510,China United Airlines,Duration: 2h 40m,10:10 - 12:50,"856 miles, 1377 km",Boeing 737 Passenger,178,MU 8126,,Meal (none specific),260318_KN5510_10101250,text,True,2026-02-15T15:02:42.366383
18/3/2026,Wednesday,PKX,arrival,12:50,KN5526,China United Airlines,Duration: 2h 0m,10:50 - 12:50,"562 miles, 904 km",Boeing 737 Passenger,178,MU 8130,,Meal (none specific),260318_KN5526_10501250,text,True,2026-02-15T15:02:42.776009
18/3/2026,Wednesday,PKX,arrival,12:55,CA8398,Air China,Duration: 2h 15m,10:40 - 12:55,"752 miles, 1210 km",Boeing 737-800 Passenger,167,ZH 4878,,Meal (none specific),260318_CA8398_10401255,text,True,2026-02-15T15:02:43.168256
18/3/2026,Wednesday,PKX,arrival,12:55,HX398,Hong Kong Airlines,Duration: 3h 30m,09:25 - 12:55,"1204 miles, 1937 km",Airbus A320,164,HU 8084,,Meal (none specific),260318_HX398_09251255,text,True,2026-02-15T15:02:43.536220
18/3/2026,Wednesday,PKX,arrival,12:55,MU5194,China Eastern,Duration: 2h 15m,10:40 - 12:55,"684 miles, 1101 km",Airbus A321,177,KN 6534 /CZ 1960 /MF 3600 /EY 5824,,Meal (none specific),260318_MU5194_10401255,text,True,2026-02-15T15:02:43.924429
18/3/2026,Wednesday,PKX,arrival,12:55,MU6232,China Eastern,Duration: 2h 5m,10:50 - 12:55,"657 miles, 1057 km",Airbus A320neo,158,,,Meal (none specific),260318_MU6232_10501255,text,True,2026-02-15T15:02:44.320430
18/3/2026,Wednesday,PKX,arrival,13:00,CZ8952,China Southern,Duration: 2h 15m,10:45 - 13:00,"736 miles, 1184 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ8952_10451300,text,True,2026-02-15T15:02:44.720899
18/3/2026,Wednesday,PKX,arrival,13:00,MF8165,XiamenAir,Duration: 3h 0m,10:00 - 13:00,"961 miles, 1546 km",Boeing 737MAX 8 Passenger,177,MU 4668 /HO 7051 /G5 9251 /3U 2323 /NS 8165 /CZ 4122,,Meal (none specific),260318_MF8165_10001300,text,True,2026-02-15T15:02:45.109324
18/3/2026,Wednesday,PKX,arrival,13:05,CZ6711,China Southern,Duration: 4h 5m,09:00 - 13:05,"1532 miles, 2465 km",Airbus A321,188,,,Meal (none specific),260318_CZ6711_09001305,text,True,2026-02-15T15:02:45.506092
18/3/2026,Wednesday,PKX,arrival,13:10,CZ3121,China Southern,Duration: 3h 10m,10:00 - 13:10,"1134 miles, 1825 km",Airbus A320,158,,,Meal (none specific),260318_CZ3121_10001310,text,True,2026-02-15T15:02:45.912664
18/3/2026,Wednesday,PKX,arrival,13:10,CZ8828,China Southern,Duration: 2h 15m,10:55 - 13:10,"618 miles, 994 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ8828_10551310,text,True,2026-02-15T15:02:46.312259
18/3/2026,Wednesday,PKX,arrival,13:10,CZ3733,China Southern,Duration: 3h 10m,10:00 - 13:10,"1229 miles, 1977 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3733_10001310,text,True,2026-02-15T15:02:46.706123
18/3/2026,Wednesday,PKX,arrival,13:10,KN5908,China United Airlines,Duration: 2h 10m,11:00 - 13:10,"736 miles, 1184 km",Boeing 737 Passenger,178,MU 8216,,Meal (none specific),260318_KN5908_11001310,text,True,2026-02-15T15:02:47.109988
18/3/2026,Wednesday,PKX,arrival,13:15,NS8026,Hebei Airlines,Duration: 2h 20m,10:55 - 13:15,"662 miles, 1065 km",Boeing 737-800 Passenger,177,RY 2084 /MF 7085 /CZ 1481,,Meal (none specific),260318_NS8026_10551315,text,True,2026-02-15T15:02:47.484901
18/3/2026,Wednesday,PKX,arrival,13:25,CA8652,Air China,Duration: 2h 20m,11:05 - 13:25,"879 miles, 1414 km",Boeing 737MAX 8 Passenger,176,ZH 4912,,Meal (none specific),260318_CA8652_11051325,text,True,2026-02-15T15:02:47.874850
18/3/2026,Wednesday,PKX,arrival,13:25,KN5680,China United Airlines,Duration: 1h 45m,11:40 - 13:25,"623 miles, 1002 km",Boeing 737 Passenger,178,MU 8166,,Meal (none specific),260318_KN5680_11401325,text,True,2026-02-15T15:02:48.249055
18/3/2026,Wednesday,PKX,arrival,13:25,KN5330,China United Airlines,Duration: 1h 35m,11:50 - 13:25,"351 miles, 565 km",Boeing 737 Passenger,178,MU 8104,,Meal (none specific),260318_KN5330_11501325,text,True,2026-02-15T15:02:48.645448
18/3/2026,Wednesday,PKX,arrival,13:25,MU2105,China Eastern,Duration: 1h 55m,11:30 - 13:25,"552 miles, 888 km",Airbus A320neo,158,KN 6377 /MF 3004,,Meal (none specific),260318_MU2105_11301325,text,True,2026-02-15T15:02:49.085310
18/3/2026,Wednesday,PKX,arrival,13:30,7C8135,Jeju Air,Duration: 2h 50m,11:40 - 13:30,"700 miles, 1126 km",Boeing 737-800 Passenger,186,H1 9769,,Meal (none specific),260318_7C8135_11401330,text,True,2026-02-15T15:02:49.474287
18/3/2026,Wednesday,PKX,arrival,13:35,KN5592,China United Airlines,Duration: 2h 25m,11:10 - 13:35,"868 miles, 1397 km",Boeing 737 Passenger,178,MU 8140,,Meal (none specific),260318_KN5592_11101335,text,True,2026-02-15T15:02:49.860415
18/3/2026,Wednesday,PKX,arrival,13:35,KN5602,China United Airlines,Duration: 2h 35m,11:00 - 13:35,"848 miles, 1364 km",Boeing 737 Passenger,178,MU 8144,,Meal (none specific),260318_KN5602_11001335,text,True,2026-02-15T15:02:50.288282
18/3/2026,Wednesday,PKX,arrival,13:40,CA8362,Air China,Duration: 2h 20m,11:20 - 13:40,"745 miles, 1199 km",Boeing 737-800 Passenger,167,ZH 4762,,Meal (none specific),260318_CA8362_11201340,text,True,2026-02-15T15:02:50.698846
18/3/2026,Wednesday,PKX,arrival,13:40,CZ3159,China Southern,Duration: 3h 10m,10:30 - 13:40,"1182 miles, 1902 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ3159_10301340,text,True,2026-02-15T15:02:51.827341
18/3/2026,Wednesday,PKX,arrival,13:40,MU2821,China Eastern,Duration: 2h 5m,11:35 - 13:40,"601 miles, 967 km",Airbus A320,158,KN 6475 /CZ 1912 /MF 3425 /EY 5951,,Meal (none specific),260318_MU2821_11351340,text,True,2026-02-15T15:02:52.224947
18/3/2026,Wednesday,PKX,arrival,13:40,NS8070,Hebei Airlines,Duration: 2h 25m,11:15 - 13:40,"761 miles, 1224 km",Boeing 737-800 Passenger,177,RY 2100 /MF 7101 /CZ 1497,,Meal (none specific),260318_NS8070_11151340,text,True,2026-02-15T15:02:52.600686
18/3/2026,Wednesday,PKX,arrival,13:45,CZ8805,China Southern,Duration: 3h 50m,09:55 - 13:45,"1532 miles, 2465 km",Airbus A321,188,,,Meal (none specific),260318_CZ8805_09551345,text,True,2026-02-15T15:02:52.970181
18/3/2026,Wednesday,PKX,arrival,13:45,CZ6901,China Southern,Duration: 3h 45m,10:00 - 13:45,"1523 miles, 2451 km",Boeing 787-8,266,,,Meal (none specific),260318_CZ6901_10001345,text,True,2026-02-15T15:02:53.338884
18/3/2026,Wednesday,PKX,arrival,13:50,CZ6217,China Southern,Duration: 2h 30m,11:20 - 13:50,"679 miles, 1093 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ6217_11201350,text,True,2026-02-15T15:02:53.727249
18/3/2026,Wednesday,PKX,arrival,13:50,KN5578,China United Airlines,Duration: 2h 40m,11:10 - 13:50,"844 miles, 1358 km",Boeing 737 Passenger,178,MU 8264,,Meal (none specific),260318_KN5578_11101350,text,True,2026-02-15T15:02:54.134393
18/3/2026,Wednesday,PKX,arrival,13:50,MU6682,China Eastern,Duration: 2h 35m,11:15 - 13:50,"879 miles, 1414 km",Airbus A321,177,KN 6786 /MF 2236 /EY 5768,,Meal (none specific),260318_MU6682_11151350,text,True,2026-02-15T15:02:54.519061
18/3/2026,Wednesday,PKX,arrival,13:55,JD5920,Capital Airlines,Duration: 2h 50m,11:05 - 13:55,"1342 miles, 2159 km",Airbus A320,169,,,Meal (none specific),260318_JD5920_11051355,text,True,2026-02-15T15:02:54.950291
18/3/2026,Wednesday,PKX,arrival,13:55,JD5560,Capital Airlines,Duration: 2h 15m,11:40 - 13:55,"933 miles, 1501 km",Airbus A321,176,,,Meal (none specific),260318_JD5560_11401355,text,True,2026-02-15T15:02:55.332871
18/3/2026,Wednesday,PKX,arrival,13:55,MF8562,XiamenAir,Duration: 2h 10m,11:45 - 13:55,"655 miles, 1054 km",Boeing 737-800 Passenger,172,MU 4707 /HO 7297 /G5 9434 /3U 2658 /NS 8562 /CZ 4457,,Meal (none specific),260318_MF8562_11451355,text,True,2026-02-15T15:02:55.719006
18/3/2026,Wednesday,PKX,arrival,13:55,MF8101,XiamenAir,Duration: 2h 55m,11:00 - 13:55,"1045 miles, 1681 km",Boeing 787-8,237,MU 4642 /HO 7018 /G5 9185 /3U 2267 /NS 8101 /CZ 4066,,Meal (none specific),260318_MF8101_11001355,text,True,2026-02-15T15:02:56.103122
18/3/2026,Wednesday,PKX,arrival,13:55,MU2107,China Eastern,Duration: 1h 55m,12:00 - 13:55,"552 miles, 888 km",Airbus A321,177,KN 6379 /MF 3006,,Meal (none specific),260318_MU2107_12001355,text,True,2026-02-15T15:02:56.470212
18/3/2026,Wednesday,PKX,arrival,14:00,CZ8918,China Southern,Duration: 2h 30m,11:30 - 14:00,"879 miles, 1414 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ8918_11301400,text,True,2026-02-15T15:02:56.869202
18/3/2026,Wednesday,PKX,arrival,14:00,CZ6365,China Southern,Duration: 3h 40m,10:20 - 14:00,"1405 miles, 2261 km",Airbus A320,158,,,Meal (none specific),260318_CZ6365_10201400,text,True,2026-02-15T15:02:57.260179
18/3/2026,Wednesday,PKX,arrival,14:00,CZ6187,China Southern,Duration: 3h 0m,11:00 - 14:00,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ6187_11001400,text,True,2026-02-15T15:02:57.645159
18/3/2026,Wednesday,PKX,arrival,14:00,CZ8830,China Southern,Duration: 2h 10m,11:50 - 14:00,"552 miles, 888 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ8830_11501400,text,True,2026-02-15T15:02:58.057177
18/3/2026,Wednesday,PKX,arrival,14:05,CZ3177,China Southern,Duration: 3h 5m,11:00 - 14:05,"1134 miles, 1825 km",Airbus A320,158,,,Meal (none specific),260318_CZ3177_11001405,text,True,2026-02-15T15:02:58.437254
18/3/2026,Wednesday,PKX,arrival,14:05,CZ3137,China Southern,Duration: 2h 5m,12:00 - 14:05,"618 miles, 994 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3137_12001405,text,True,2026-02-15T15:02:58.825343
18/3/2026,Wednesday,PKX,arrival,14:10,CZ5312,China Southern,Duration: 2h 35m,11:35 - 14:10,"776 miles, 1249 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ5312_11351410,text,True,2026-02-15T15:02:59.206915
18/3/2026,Wednesday,PKX,arrival,14:15,CZ8856,China Southern,Duration: 2h 25m,11:50 - 14:15,"684 miles, 1101 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ8856_11501415,text,True,2026-02-15T15:02:59.606147
18/3/2026,Wednesday,PKX,arrival,14:15,NS8036,Hebei Airlines,Duration: 2h 15m,12:00 - 14:15,"879 miles, 1414 km",Boeing 737-800 Passenger,177,RY 2090 /MF 7091 /CZ 1487,,Meal (none specific),260318_NS8036_12001415,text,True,2026-02-15T15:03:00.000899
18/3/2026,Wednesday,PKX,arrival,14:20,KN5962,China United Airlines,Duration: 2h 40m,11:40 - 14:20,"845 miles, 1360 km",Boeing 737 Passenger,178,MU 8232,,Meal (none specific),260318_KN5962_11401420,text,True,2026-02-15T15:03:00.395922
18/3/2026,Wednesday,PKX,arrival,14:25,CZ8809,China Southern,Duration: 3h 20m,11:05 - 14:25,"1271 miles, 2045 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ8809_11051425,text,True,2026-02-15T15:03:00.808355
18/3/2026,Wednesday,PKX,arrival,14:25,JD5756,Capital Airlines,Duration: 2h 20m,12:05 - 14:25,"879 miles, 1414 km",Airbus A321,176,,,Meal (none specific),260318_JD5756_12051425,text,True,2026-02-15T15:03:01.190634
18/3/2026,Wednesday,PKX,arrival,14:25,KN5866,China United Airlines,Duration: 2h 55m,11:30 - 14:25,"1158 miles, 1863 km",Boeing 737-500 (winglets) Passenger,178,MU 8206,,Meal (none specific),260318_KN5866_11301425,text,True,2026-02-15T15:03:01.564347
18/3/2026,Wednesday,PKX,arrival,14:25,KN5358,China United Airlines,Duration: 2h 55m,11:30 - 14:25,"1161 miles, 1868 km",Boeing 737 Passenger,178,MU 8112,,Meal (none specific),260318_KN5358_11301425,text,True,2026-02-15T15:03:01.968117
18/3/2026,Wednesday,PKX,arrival,14:25,MF8420,XiamenAir,Duration: 2h 45m,11:40 - 14:25,"960 miles, 1545 km",Boeing 737-800 Passenger,172,MU 4695 /HO 7187 /G5 9342 /3U 2528 /NS 8420 /CZ 4327,,Meal (none specific),260318_MF8420_11401425,text,True,2026-02-15T15:03:02.343181
18/3/2026,Wednesday,PKX,arrival,14:25,NS8062,Hebei Airlines,Duration: 2h 20m,12:05 - 14:25,"807 miles, 1298 km",Boeing 737-800 Passenger,177,RY 2096 /MF 7097 /CZ 1493,,Meal (none specific),260318_NS8062_12051425,text,True,2026-02-15T15:03:02.736322
18/3/2026,Wednesday,PKX,arrival,14:30,CA8396,Air China,Duration: 2h 40m,11:50 - 14:30,"1007 miles, 1620 km",Boeing 737-800 Passenger,167,ZH 4796,,Meal (none specific),260318_CA8396_11501430,text,True,2026-02-15T15:03:03.125337
18/3/2026,Wednesday,PKX,arrival,14:30,CZ3127,China Southern,Duration: 2h 30m,12:00 - 14:30,"807 miles, 1298 km",Airbus A321,188,,,Meal (none specific),260318_CZ3127_12001430,text,True,2026-02-15T15:03:03.528426
18/3/2026,Wednesday,PKX,arrival,14:30,MU6644,China Eastern,Duration: 2h 40m,11:50 - 14:30,"940 miles, 1512 km",Airbus A321,177,KN 6766 /3U 5444 /MF 2216 /EY 5785,,Meal (none specific),260318_MU6644_11501430,text,True,2026-02-15T15:03:03.936662
18/3/2026,Wednesday,PKX,arrival,14:30,MU6672,China Eastern,Duration: 3h 0m,11:30 - 14:30,"1182 miles, 1902 km",Airbus A330-300,290,KN 6784 /MF 2234 /EY 5742,,Meal (none specific),260318_MU6672_11301430,text,True,2026-02-15T15:03:04.329356
18/3/2026,Wednesday,PKX,arrival,14:30,NS8060,Hebei Airlines,Duration: 2h 25m,12:05 - 14:30,"694 miles, 1117 km",Boeing 737-800 Passenger,177,RY 2094 /MF 7095 /CZ 1491,,Meal (none specific),260318_NS8060_12051430,text,True,2026-02-15T15:03:04.700916
18/3/2026,Wednesday,PKX,arrival,14:30,NS8022,Hebei Airlines,Duration: 2h 30m,12:00 - 14:30,"989 miles, 1591 km",Boeing 737-800 Passenger,177,RY 2082 /MF 7083 /CZ 1479,,Meal (none specific),260318_NS8022_12001430,text,True,2026-02-15T15:03:05.081928
18/3/2026,Wednesday,PKX,arrival,14:40,CZ8902,China Southern,Duration: 2h 45m,11:55 - 14:40,"1032 miles, 1660 km",Airbus A320,158,,,Meal (none specific),260318_CZ8902_11551440,text,True,2026-02-15T15:03:05.448843
18/3/2026,Wednesday,PKX,arrival,14:40,CZ3169,China Southern,Duration: 3h 10m,11:30 - 14:40,"1182 miles, 1902 km",Airbus A330-300,283,,,Meal (none specific),260318_CZ3169_11301440,text,True,2026-02-15T15:03:05.818147
18/3/2026,Wednesday,PKX,arrival,14:45,MF846,XiamenAir,Duration: 8h 0m,01:45 - 14:45,"3845 miles, 6187 km",Boeing 787-9,287,QR 5578,,Meal (none specific),260318_MF846_01451445,text,True,2026-02-15T15:03:06.219275
18/3/2026,Wednesday,PKX,arrival,14:45,MF8107,XiamenAir,Duration: 2h 45m,12:00 - 14:45,"961 miles, 1546 km",Boeing 787-8,237,MU 4648 /HO 7022 /G5 9203 /3U 2273 /NS 8107 /CZ 4072,,Meal (none specific),260318_MF8107_12001445,text,True,2026-02-15T15:03:06.585436
18/3/2026,Wednesday,PKX,arrival,14:45,MF8470,XiamenAir,Duration: 2h 50m,11:55 - 14:45,"933 miles, 1501 km",Airbus A321neo,208,MU 4701 /GJ 3946 /HO 7231 /G5 9138 /3U 2574 /NS 8470 /CZ 4373 /KL 3784,,Meal (none specific),260318_MF8470_11551445,text,True,2026-02-15T15:03:06.960435
18/3/2026,Wednesday,PKX,arrival,14:45,QR892,Qatar Airways,Duration: 7h 50m,01:55 - 14:45,"3845 miles, 6187 km",Airbus A350-900,283,AY 2767 /CZ 712 /MF 6202 /BA 7698 /IB 6418,,Meal (none specific),260318_QR892_01551445,text,True,2026-02-15T15:03:07.366056
18/3/2026,Wednesday,PKX,arrival,14:50,CZ8880,China Southern,Duration: 2h 25m,12:25 - 14:50,"641 miles, 1031 km",Airbus A330-300,283,,,Meal (none specific),260318_CZ8880_12251450,text,True,2026-02-15T15:03:07.730281
18/3/2026,Wednesday,PKX,arrival,14:50,MU6304,China Eastern,Duration: 3h 0m,11:50 - 14:50,"1134 miles, 1825 km",Airbus A330-300,290,KN 6733 /MF 7507 /SV 6848 /EY 5756,,Meal (none specific),260318_MU6304_11501450,text,True,2026-02-15T15:03:08.100279
18/3/2026,Wednesday,PKX,arrival,14:55,CZ3103,China Southern,Duration: 2h 55m,12:00 - 14:55,"1134 miles, 1825 km",Boeing 777-300ER,361,,,Meal (none specific),260318_CZ3103_12001455,text,True,2026-02-15T15:03:08.516202
18/3/2026,Wednesday,PKX,arrival,14:55,CZ6121,China Southern,Duration: 1h 25m,13:30 - 14:55,"279 miles, 449 km",Airbus A320,158,,,Meal (none specific),260318_CZ6121_13301455,text,True,2026-02-15T15:03:08.900387
18/3/2026,Wednesday,PKX,arrival,14:55,CZ318,China Southern,Duration: 2h 25m,13:30 - 14:55,"579 miles, 932 km",Airbus A321,188,,,Meal (none specific),260318_CZ318_13301455,text,True,2026-02-15T15:03:09.286572
18/3/2026,Wednesday,PKX,arrival,14:55,MU5169,China Eastern,Duration: 1h 35m,13:20 - 14:55,"523 miles, 842 km",Airbus A320,158,KN 6513 /CZ 1924 /MF 3581 /EY 5820,,Meal (none specific),260318_MU5169_13201455,text,True,2026-02-15T15:03:09.683106
18/3/2026,Wednesday,PKX,arrival,15:00,MU2109,China Eastern,Duration: 2h 0m,13:00 - 15:00,"552 miles, 888 km",Airbus A320neo,158,KN 6381 /MF 3008 /EY 5955,,Meal (none specific),260318_MU2109_13001500,text,True,2026-02-15T15:03:10.055285
18/3/2026,Wednesday,PKX,arrival,15:10,CA8632,Air China,Duration: 2h 25m,12:45 - 15:10,"865 miles, 1392 km",Boeing 737MAX 8 Passenger,176,ZH 4894,,Meal (none specific),260318_CA8632_12451510,text,True,2026-02-15T15:03:10.420920
18/3/2026,Wednesday,PKX,arrival,15:10,CZ5849,China Southern,Duration: 3h 0m,12:10 - 15:10,"1117 miles, 1797 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ5849_12101510,text,True,2026-02-15T15:03:10.806001
18/3/2026,Wednesday,PKX,arrival,15:10,MF8396,XiamenAir,Duration: 2h 55m,12:15 - 15:10,"1134 miles, 1825 km",Boeing 737-800 Passenger,172,MU 4693 /GJ 3914 /HO 7171 /G5 9124 /3U 2508 /NS 8396 /CZ 4307,,Meal (none specific),260318_MF8396_12151510,text,True,2026-02-15T15:03:11.190724
18/3/2026,Wednesday,PKX,arrival,15:15,CZ6162,China Southern,Duration: 2h 45m,12:30 - 15:15,"940 miles, 1512 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260318_CZ6162_12301515,text,True,2026-02-15T15:03:11.582255
