date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,CAN,arrival,15:05,CZ644,China Southern,Duration: 9h 25m,08:40 - 15:05,"4716 miles, 7588 km",Airbus A350-900,324,3U 7132,,Meal (none specific),260218_CZ644_08401505,text,True,2026-02-15T08:57:44.813254
18/2/2026,Wednesday,CAN,arrival,15:05,ZH9972,Shenzhen Airlines,Duration: 2h 55m,12:10 - 15:05,"964 miles, 1551 km",Airbus A320,162,CA 3898 /SC 9662,,Meal (none specific),260218_ZH9972_12101505,text,True,2026-02-15T08:57:45.073230
18/2/2026,Wednesday,CAN,arrival,15:10,MU5305,China Eastern,Duration: 2h 40m,12:30 - 15:10,"734 miles, 1181 km",Airbus A330-200,234,HO 5350 /MF 3676,,Meal (none specific),260218_MU5305_12301510,text,True,2026-02-15T08:57:45.316915
18/2/2026,Wednesday,CAN,arrival,15:15,MS958,EgyptAir,Duration: 9h 5m,00:10 - 15:15,"4993 miles, 8034 km",Boeing 777-300,346,CA 5084 /ZH 3552,,Meal (none specific),260218_MS958_00101515,text,True,2026-02-15T08:57:45.581052
18/2/2026,Wednesday,CAN,arrival,15:15,UQ2591,Urumqi Airlines,Duration: 5h 5m,10:10 - 15:15,"2048 miles, 3295 km",Boeing 737-800 Passenger,188,,,Meal (none specific),260218_UQ2591_10101515,text,True,2026-02-15T08:57:45.819316
18/2/2026,Wednesday,CAN,arrival,15:15,ZH9222,Shenzhen Airlines,Duration: 2h 45m,12:30 - 15:15,"815 miles, 1311 km",Airbus A320,162,CA 3522 /SC 9292,,Meal (none specific),260218_ZH9222_12301515,text,True,2026-02-15T08:57:46.083260
18/2/2026,Wednesday,CAN,arrival,15:20,3U8747,Sichuan Airlines,Duration: 1h 55m,13:25 - 15:20,"603 miles, 970 km",Airbus A320,165,CZ 9137 /EU 7341 /HO 5858 /MF 5561 /MU 3475,,Meal (none specific),260218_3U8747_13251520,text,True,2026-02-15T08:57:46.321908
18/2/2026,Wednesday,CAN,arrival,15:20,3U8733,Sichuan Airlines,Duration: 2h 20m,13:00 - 15:20,"763 miles, 1228 km",Airbus A320,165,EU 7331 /G5 6299 /MF 5551 /MU 3465 /CZ 9127 /HO 5850,,Meal (none specific),260218_3U8733_13001520,text,True,2026-02-15T08:57:46.571330
18/2/2026,Wednesday,CAN,arrival,15:20,CZ3406,China Southern,Duration: 2h 10m,13:10 - 15:20,"603 miles, 970 km",Airbus A320,158,,,Meal (none specific),260218_CZ3406_13101520,text,True,2026-02-15T08:57:46.812849
18/2/2026,Wednesday,CAN,arrival,15:20,CZ3494,China Southern,Duration: 2h 15m,13:05 - 15:20,"667 miles, 1073 km",Airbus A320,158,,,Meal (none specific),260218_CZ3494_13051520,text,True,2026-02-15T08:57:47.089945
18/2/2026,Wednesday,CAN,arrival,15:25,9C6719,Spring Airlines,Duration: 2h 35m,12:50 - 15:25,"734 miles, 1181 km",Airbus A320,180,,,Meal (none specific),260218_9C6719_12501525,text,True,2026-02-15T08:57:51.988327
18/2/2026,Wednesday,CAN,arrival,15:25,CA1339,Air China,Duration: 3h 25m,12:00 - 15:25,"1175 miles, 1891 km",Boeing 777-300,333,ZH 1339,,Meal (none specific),260218_CA1339_12001525,text,True,2026-02-15T08:57:52.340275
18/2/2026,Wednesday,CAN,arrival,15:25,CZ358,China Southern,Duration: 3h 0m,11:25 - 15:25,"1066 miles, 1715 km",Airbus A320,158,3U 7038,,Meal (none specific),260218_CZ358_11251525,text,True,2026-02-15T08:57:52.648980
18/2/2026,Wednesday,CAN,arrival,15:25,CZ6777,China Southern,Duration: 1h 25m,14:00 - 15:25,"302 miles, 486 km",Airbus A320,158,,,Meal (none specific),260218_CZ6777_14001525,text,True,2026-02-15T08:57:52.921748
18/2/2026,Wednesday,CAN,arrival,15:25,SV882,Saudia,Duration: 8h 35m,01:50 - 15:25,"4702 miles, 7566 km",Boeing 787-9,297,CZ 7891 /MU 4914,,Meal (none specific),260218_SV882_01501525,text,True,2026-02-15T08:57:53.180839
18/2/2026,Wednesday,CAN,arrival,15:25,VN506,Vietnam Airlines,Duration: 1h 40m,12:45 - 15:25,"504 miles, 811 km",Airbus A321,184,CZ 7951 /MU 8974 /MF 9021,,Meal (none specific),260218_VN506_12451525,text,True,2026-02-15T08:57:53.424881
18/2/2026,Wednesday,CAN,arrival,15:30,3U3054,Sichuan Airlines,Duration: 2h 20m,13:10 - 15:30,"662 miles, 1065 km",Airbus A321,194,G5 8610 /MF 5008 /QW 6180,,Meal (none specific),260218_3U3054_13101530,text,True,2026-02-15T08:57:53.699671
18/2/2026,Wednesday,CAN,arrival,15:30,CZ388,China Southern,Duration: 5h 25m,09:05 - 15:30,"2099 miles, 3377 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ388_09051530,text,True,2026-02-15T08:57:53.927954
18/2/2026,Wednesday,CAN,arrival,15:30,CZ3086,China Southern,Duration: 5h 45m,10:45 - 15:30,"1801 miles, 2898 km",Airbus A321neo,198,3U 7014 /JL 5061,,Meal (none specific),260218_CZ3086_10451530,text,True,2026-02-15T08:57:54.165254
18/2/2026,Wednesday,CAN,arrival,15:30,CZ3764,China Southern,Duration: 2h 15m,13:15 - 15:30,"567 miles, 912 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3764_13151530,text,True,2026-02-15T08:57:54.424929
18/2/2026,Wednesday,CAN,arrival,15:30,MU6831,China Eastern,Duration: 2h 0m,13:30 - 15:30,"728 miles, 1171 km",Airbus A320,158,KN 6795 /3U 5459 /MF 2263,,Meal (none specific),260218_MU6831_13301530,text,True,2026-02-15T08:57:54.680247
18/2/2026,Wednesday,CAN,arrival,15:35,HU6142,Hainan Airlines,Duration: 2h 5m,13:30 - 15:35,"603 miles, 970 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU6142_13301535,text,True,2026-02-15T08:57:54.927754
18/2/2026,Wednesday,CAN,arrival,15:35,MU5215,China Eastern,Duration: 2h 40m,12:55 - 15:35,"648 miles, 1043 km",Airbus A320,158,3U 5205 /MF 3609 /KQ 5255,,Meal (none specific),260218_MU5215_12551535,text,True,2026-02-15T08:57:55.180843
18/2/2026,Wednesday,CAN,arrival,15:35,MU5739,China Eastern,Duration: 2h 5m,13:30 - 15:35,"667 miles, 1073 km",Boeing 737 Passenger,168,3U 5331 /MF 3995 /KQ 5261,,Meal (none specific),260218_MU5739_13301535,text,True,2026-02-15T08:57:55.406967
18/2/2026,Wednesday,CAN,arrival,15:40,CZ6261,China Southern,Duration: 5h 10m,10:30 - 15:40,"1725 miles, 2776 km",Airbus A321,188,,,Meal (none specific),260218_CZ6261_10301540,text,True,2026-02-15T08:57:55.650241
18/2/2026,Wednesday,CAN,arrival,15:40,MF8381,XiamenAir,Duration: 2h 20m,13:20 - 15:40,"648 miles, 1043 km",Boeing 737-800 Passenger,172,MU 4716 /GJ 3899 /HO 7156 /G5 9115 /3U 2493 /NS 8381 /CZ 4292,,Meal (none specific),260218_MF8381_13201540,text,True,2026-02-15T08:57:55.903665
18/2/2026,Wednesday,CAN,arrival,15:40,MU2476,China Eastern,Duration: 2h 10m,13:30 - 15:40,"621 miles, 999 km",Boeing 737-500 (winglets) Passenger,168,MF 3258,,Meal (none specific),260218_MU2476_13301540,text,True,2026-02-15T08:57:56.150621
18/2/2026,Wednesday,CAN,arrival,15:45,CZ3102,China Southern,Duration: 3h 15m,12:30 - 15:45,"1134 miles, 1825 km",Airbus A350-900,324,,,Meal (none specific),260218_CZ3102_12301545,text,True,2026-02-15T08:57:56.394486
18/2/2026,Wednesday,CAN,arrival,15:45,MU5259,China Eastern,Duration: 2h 40m,13:05 - 15:45,"964 miles, 1551 km",Airbus A320,158,MF 3645,,Meal (none specific),260218_MU5259_13051545,text,True,2026-02-15T08:57:56.635823
18/2/2026,Wednesday,CAN,arrival,15:45,OQ2124,Chongqing Airlines,Duration: 3h 25m,12:20 - 15:45,"1119 miles, 1800 km",Airbus A320,175,,,Meal (none specific),260218_OQ2124_12201545,text,True,2026-02-15T08:57:56.885415
18/2/2026,Wednesday,CAN,arrival,15:45,ZH9676,Shenzhen Airlines,Duration: 3h 45m,12:00 - 15:45,"1085 miles, 1746 km",Airbus A320,162,CA 3646 /SC 9500,,Meal (none specific),260218_ZH9676_12001545,text,True,2026-02-15T08:57:57.115853
18/2/2026,Wednesday,CAN,arrival,15:50,CZ3398,China Southern,Duration: 2h 25m,13:25 - 15:50,"638 miles, 1027 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3398_13251550,text,True,2026-02-15T08:57:57.376356
18/2/2026,Wednesday,CAN,arrival,15:50,CZ3520,China Southern,Duration: 3h 25m,12:25 - 15:50,"990 miles, 1593 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3520_12251550,text,True,2026-02-15T08:57:57.623422
18/2/2026,Wednesday,CAN,arrival,15:50,CZ3238,China Southern,Duration: 2h 50m,13:00 - 15:50,"815 miles, 1311 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3238_13001550,text,True,2026-02-15T08:57:57.858318
18/2/2026,Wednesday,CAN,arrival,15:50,OQ2028,Chongqing Airlines,Duration: 2h 25m,13:25 - 15:50,"679 miles, 1093 km",Airbus A320,175,,,Meal (none specific),260218_OQ2028_13251550,text,True,2026-02-15T08:57:58.091389
18/2/2026,Wednesday,CAN,arrival,15:55,CZ8160,China Southern,Duration: 3h 0m,11:55 - 15:55,"978 miles, 1574 km",Airbus A321neo,198,3U 7006 /VN 3504,,Meal (none specific),260218_CZ8160_11551555,text,True,2026-02-15T08:57:58.358076
18/2/2026,Wednesday,CAN,arrival,15:55,CZ3510,China Southern,Duration: 2h 50m,13:05 - 15:55,"964 miles, 1551 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3510_13051555,text,True,2026-02-15T08:57:58.588484
18/2/2026,Wednesday,CAN,arrival,15:55,CZ6895,China Southern,Duration: 5h 10m,10:45 - 15:55,"2048 miles, 3295 km",Boeing 737MAX 8 Passenger,175,QF 3630,,Meal (none specific),260218_CZ6895_10451555,text,True,2026-02-15T08:57:58.842976
18/2/2026,Wednesday,CAN,arrival,15:55,MU5329,China Eastern,Duration: 2h 25m,13:30 - 15:55,"751 miles, 1208 km",Boeing 787-9,296,HO 5332 /MF 3699 /KL 8733 /SV 6909 /EY 5947,,Meal (none specific),260218_MU5329_13301555,text,True,2026-02-15T08:57:59.085944
18/2/2026,Wednesday,CAN,arrival,16:00,HU7807,Hainan Airlines,Duration: 3h 30m,12:30 - 16:00,"1175 miles, 1891 km",Boeing 787-9,290,,,Meal (none specific),260218_HU7807_12301600,text,True,2026-02-15T08:58:08.207076
18/2/2026,Wednesday,CAN,arrival,16:05,3U6703,Sichuan Airlines,Duration: 2h 5m,14:00 - 16:05,"728 miles, 1171 km",Airbus A320,165,CZ 4843 /EU 7137 /G5 8741 /GJ 3073 /MF 5263 /MU 3273,,Meal (none specific),260218_3U6703_14001605,text,True,2026-02-15T08:58:08.479052
18/2/2026,Wednesday,CAN,arrival,16:05,CA4349,Air China,Duration: 2h 10m,13:55 - 16:05,"603 miles, 970 km",Boeing 737-800 Passenger,167,SC 5227 /ZH 4445,,Meal (none specific),260218_CA4349_13551605,text,True,2026-02-15T08:58:08.837988
18/2/2026,Wednesday,CAN,arrival,16:05,CZ3600,China Southern,Duration: 2h 30m,13:35 - 16:05,"673 miles, 1083 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3600_13351605,text,True,2026-02-15T08:58:09.097594
18/2/2026,Wednesday,CAN,arrival,16:05,CZ6347,China Southern,Duration: 4h 35m,11:30 - 16:05,"1398 miles, 2249 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ6347_11301605,text,True,2026-02-15T08:58:09.357955
18/2/2026,Wednesday,CAN,arrival,16:10,CZ308,China Southern,Duration: 11h 30m,21:40 - 16:10,"5711 miles, 9189 km",Airbus A350-900,324,,,Meal (none specific),260218_CZ308_21401610,text,True,2026-02-15T08:58:09.617033
18/2/2026,Wednesday,CAN,arrival,16:10,HU7152,Hainan Airlines,Duration: 2h 10m,14:00 - 16:10,"728 miles, 1171 km",Boeing 737-800 Passenger,179,8L 7152,,Meal (none specific),260218_HU7152_14001610,text,True,2026-02-15T08:58:09.922159
18/2/2026,Wednesday,CAN,arrival,16:15,CZ3438,China Southern,Duration: 2h 45m,13:30 - 16:15,"763 miles, 1228 km",Airbus A320,158,,,Meal (none specific),260218_CZ3438_13301615,text,True,2026-02-15T08:58:10.150967
18/2/2026,Wednesday,CAN,arrival,16:15,CZ3336,China Southern,Duration: 2h 25m,13:50 - 16:15,"655 miles, 1054 km",Airbus A320,158,,,Meal (none specific),260218_CZ3336_13501615,text,True,2026-02-15T08:58:10.382223
18/2/2026,Wednesday,CAN,arrival,16:20,CA4301,Air China,Duration: 2h 20m,14:00 - 16:20,"763 miles, 1228 km",Airbus A320neo,158,ZH 4399,,Meal (none specific),260218_CA4301_14001620,text,True,2026-02-15T08:58:19.349664
18/2/2026,Wednesday,CAN,arrival,16:20,CZ8080,China Southern,Duration: 2h 55m,12:25 - 16:20,"1066 miles, 1715 km",Airbus A321neo,198,3U 7076,,Meal (none specific),260218_CZ8080_12251620,text,True,2026-02-15T08:58:19.606288
18/2/2026,Wednesday,CAN,arrival,16:20,CZ8775,China Southern,Duration: 3h 5m,13:15 - 16:20,"909 miles, 1463 km",Airbus A320,158,,,Meal (none specific),260218_CZ8775_13151620,text,True,2026-02-15T08:58:19.954571
18/2/2026,Wednesday,CAN,arrival,16:20,CZ6743,China Southern,Duration: 1h 35m,14:45 - 16:20,"434 miles, 698 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6743_14451620,text,True,2026-02-15T08:58:20.210200
18/2/2026,Wednesday,CAN,arrival,16:20,GJ8382,Loong Air,Duration: 2h 5m,14:15 - 16:20,"611 miles, 983 km",Airbus A320,172,MU 4308 /TV 2406 /G5 6438 /HU 2382 /EU 7606 /MF 5805 /3U 4758 /CZ 7086,,Meal (none specific),260218_GJ8382_14151620,text,True,2026-02-15T08:58:20.478967
18/2/2026,Wednesday,CAN,arrival,16:25,CZ336,China Southern,Duration: 11h 25m,10:00 - 16:25,"5811 miles, 9350 km",Boeing 787-9,288,3U 7118,,Meal (none specific),260218_CZ336_10001625,text,True,2026-02-15T08:58:20.731131
18/2/2026,Wednesday,CAN,arrival,16:25,CZ8526,China Southern,Duration: 2h 35m,13:50 - 16:25,"734 miles, 1181 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ8526_13501625,text,True,2026-02-15T08:58:20.976113
18/2/2026,Wednesday,CAN,arrival,16:30,CZ6467,China Southern,Duration: 3h 50m,12:40 - 16:30,"1186 miles, 1908 km",Airbus A321,188,,,Meal (none specific),260218_CZ6467_12401630,text,True,2026-02-15T08:58:21.218387
18/2/2026,Wednesday,CAN,arrival,16:30,CZ3918,China Southern,Duration: 2h 40m,13:50 - 16:30,"713 miles, 1147 km",Airbus A320,158,,,Meal (none specific),260218_CZ3918_13501630,text,True,2026-02-15T08:58:21.479128
18/2/2026,Wednesday,CAN,arrival,16:30,ZH9974,Shenzhen Airlines,Duration: 2h 55m,13:35 - 16:30,"964 miles, 1551 km",Airbus A320,162,CA 3900 /SC 9664,,Meal (none specific),260218_ZH9974_13351630,text,True,2026-02-15T08:58:21.765381
18/2/2026,Wednesday,CAN,arrival,16:35,MU2917,China Eastern,Duration: 2h 50m,13:45 - 16:35,"713 miles, 1147 km",Airbus A320,158,MF 3475,,Meal (none specific),260218_MU2917_13451635,text,True,2026-02-15T08:58:22.012356
18/2/2026,Wednesday,CAN,arrival,16:35,TK72,Turkish Airlines,Duration: 9h 50m,01:45 - 16:35,"4926 miles, 7926 km",Boeing 777-300ER,357,,,Meal (none specific),260218_TK72_01451635,text,True,2026-02-15T08:58:22.265325
18/2/2026,Wednesday,CAN,arrival,16:35,ZH122,Shenzhen Airlines,Duration: 1h 50m,13:45 - 16:35,"504 miles, 811 km",Boeing 737-800 Passenger,164,CA 7982,,Meal (none specific),260218_ZH122_13451635,text,True,2026-02-15T08:58:22.528348
18/2/2026,Wednesday,CAN,arrival,16:40,CA1381,Air China,Duration: 3h 20m,13:20 - 16:40,"1216 miles, 1957 km",Airbus A321,180,ZH 1381,,Meal (none specific),260218_CA1381_13201640,text,True,2026-02-15T08:58:22.792419
18/2/2026,Wednesday,CAN,arrival,16:40,CA1793,Air China,Duration: 2h 45m,13:55 - 16:40,"648 miles, 1043 km",Airbus A321,180,SC 5514 /ZH 1793,,Meal (none specific),260218_CA1793_13551640,text,True,2026-02-15T08:58:23.036511
18/2/2026,Wednesday,CAN,arrival,16:40,CZ378,China Southern,Duration: 13h 10m,20:30 - 16:40,"6483 miles, 10431 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ378_20301640,text,True,2026-02-15T08:58:23.273174
18/2/2026,Wednesday,CAN,arrival,16:45,CZ3106,China Southern,Duration: 3h 15m,13:30 - 16:45,"1134 miles, 1825 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3106_13301645,text,True,2026-02-15T08:58:23.534632
18/2/2026,Wednesday,CAN,arrival,16:45,CZ3714,China Southern,Duration: 2h 55m,13:50 - 16:45,"998 miles, 1606 km",Airbus A320,158,,,Meal (none specific),260218_CZ3714_13501645,text,True,2026-02-15T08:58:23.786667
18/2/2026,Wednesday,CAN,arrival,16:45,MU2307,China Eastern,Duration: 2h 40m,14:05 - 16:45,"815 miles, 1311 km",Airbus A320,158,MF 3134,,Meal (none specific),260218_MU2307_14051645,text,True,2026-02-15T08:58:24.042645
18/2/2026,Wednesday,CAN,arrival,16:50,CZ6625,China Southern,Duration: 2h 30m,14:20 - 16:50,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6625_14201650,text,True,2026-02-15T08:58:24.289250
18/2/2026,Wednesday,CAN,arrival,16:50,CZ3954,China Southern,Duration: 2h 50m,14:00 - 16:50,"876 miles, 1409 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3954_14001650,text,True,2026-02-15T08:58:24.545812
18/2/2026,Wednesday,CAN,arrival,16:50,MU5217,China Eastern,Duration: 2h 20m,14:30 - 16:50,"648 miles, 1043 km",Airbus A321,177,MF 3611 /KQ 5257,,Meal (none specific),260218_MU5217_14301650,text,True,2026-02-15T08:58:24.804615
18/2/2026,Wednesday,CAN,arrival,16:50,MU5257,China Eastern,Duration: 3h 25m,13:25 - 16:50,"990 miles, 1593 km",Airbus A320,158,MF 3643,,Meal (none specific),260218_MU5257_13251650,text,True,2026-02-15T08:58:25.043311
18/2/2026,Wednesday,CAN,arrival,16:55,9C8855,Spring Airlines,Duration: 2h 35m,14:20 - 16:55,"734 miles, 1181 km",Airbus A320,180,,,Meal (none specific),260218_9C8855_14201655,text,True,2026-02-15T08:58:25.291358
18/2/2026,Wednesday,CAN,arrival,16:55,CZ5900,China Southern,Duration: 2h 5m,14:50 - 16:55,"806 miles, 1297 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ5900_14501655,text,True,2026-02-15T08:58:25.552694
18/2/2026,Wednesday,CAN,arrival,16:55,HU7262,Hainan Airlines,Duration: 2h 30m,14:25 - 16:55,"648 miles, 1043 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7262_14251655,text,True,2026-02-15T08:58:25.794644
18/2/2026,Wednesday,CAN,arrival,16:55,MF8325,XiamenAir,Duration: 1h 55m,15:00 - 16:55,"438 miles, 705 km",Boeing 737-800 Passenger,172,MU 4866 /GJ 3873 /HO 7108 /G5 9259 /3U 2441 /NS 8325 /CZ 4240,,Meal (none specific),260218_MF8325_15001655,text,True,2026-02-15T08:58:26.036808
18/2/2026,Wednesday,CAN,arrival,16:55,MU5737,China Eastern,Duration: 1h 55m,15:00 - 16:55,"667 miles, 1073 km",Boeing 737-800 Passenger,168,3U 5329 /MF 3993 /KQ 5273,,Meal (none specific),260218_MU5737_15001655,text,True,2026-02-15T08:58:26.267406
18/2/2026,Wednesday,CAN,arrival,17:00,CZ5302,China Southern,Duration: 5h 0m,12:00 - 17:00,"1725 miles, 2776 km",Airbus A321,188,,,Meal (none specific),260218_CZ5302_12001700,text,True,2026-02-15T08:58:26.537148
18/2/2026,Wednesday,CAN,arrival,17:00,CZ5944,China Southern,Duration: 4h 45m,12:15 - 17:00,"1538 miles, 2475 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ5944_12151700,text,True,2026-02-15T08:58:26.770358
18/2/2026,Wednesday,CAN,arrival,17:00,MU2219,China Eastern,Duration: 3h 10m,13:50 - 17:00,"1080 miles, 1738 km",Boeing 737-200 Mixed Configuration,75,MF 3075 /SV 6855,,Meal (none specific),260218_MU2219_13501700,text,True,2026-02-15T08:58:27.018546
18/2/2026,Wednesday,CAN,arrival,17:00,MU2807,China Eastern,Duration: 2h 20m,14:40 - 17:00,"673 miles, 1083 km",Airbus A320neo,158,MF 3413 /KQ 5283,,Meal (none specific),260218_MU2807_14401700,text,True,2026-02-15T08:58:27.248725
18/2/2026,Wednesday,CAN,arrival,17:05,CZ3416,China Southern,Duration: 2h 5m,15:00 - 17:05,"667 miles, 1073 km",Airbus A321neo,198,QF 3628,,Meal (none specific),260218_CZ3416_15001705,text,True,2026-02-15T08:58:27.509172
18/2/2026,Wednesday,CAN,arrival,17:05,CZ3536,China Southern,Duration: 2h 5m,15:00 - 17:05,"567 miles, 912 km",Airbus A320,158,,,Meal (none specific),260218_CZ3536_15001705,text,True,2026-02-15T08:58:32.406139
18/2/2026,Wednesday,CAN,arrival,17:05,MU5307,China Eastern,Duration: 2h 35m,14:30 - 17:05,"734 miles, 1181 km",Airbus A321,177,3U 5217 /HO 5357 /MF 3678,,Meal (none specific),260218_MU5307_14301705,text,True,2026-02-15T08:58:32.800509
18/2/2026,Wednesday,CAN,arrival,17:10,MF8305,XiamenAir,Duration: 1h 40m,15:30 - 17:10,"316 miles, 508 km",Boeing 737-800 Passenger,172,GJ 3855 /HO 7090 /G5 9337 /3U 2421 /NS 8305 /CZ 4220,,Meal (none specific),260218_MF8305_15301710,text,True,2026-02-15T08:58:33.078794
18/2/2026,Wednesday,CAN,arrival,17:10,OQ2339,Chongqing Airlines,Duration: 2h 5m,15:05 - 17:10,"603 miles, 970 km",Airbus A320,175,,,Meal (none specific),260218_OQ2339_15051710,text,True,2026-02-15T08:58:33.333765
18/2/2026,Wednesday,CAN,arrival,17:10,ZH8942,Shenzhen Airlines,Duration: 3h 10m,14:00 - 17:10,"1117 miles, 1797 km",Airbus A320,162,CA 3442 /SC 9196,,Meal (none specific),260218_ZH8942_14001710,text,True,2026-02-15T08:58:33.588612
18/2/2026,Wednesday,CAN,arrival,17:15,CA4333,Air China,Duration: 2h 15m,15:00 - 17:15,"728 miles, 1171 km",Airbus A321,180,ZH 4429,,Meal (none specific),260218_CA4333_15001715,text,True,2026-02-15T08:58:33.846615
18/2/2026,Wednesday,CAN,arrival,17:15,CZ3518,China Southern,Duration: 2h 35m,14:40 - 17:15,"679 miles, 1093 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3518_14401715,text,True,2026-02-15T08:58:34.103254
18/2/2026,Wednesday,CAN,arrival,17:25,CA1327,Air China,Duration: 3h 25m,14:00 - 17:25,"1175 miles, 1891 km",Airbus A330-300,302,ZH 1327,,Meal (none specific),260218_CA1327_14001725,text,True,2026-02-15T08:58:39.060542
18/2/2026,Wednesday,CAN,arrival,17:25,CZ6791,China Southern,Duration: 1h 25m,16:00 - 17:25,"302 miles, 486 km",Airbus A321,188,,,Meal (none specific),260218_CZ6791_16001725,text,True,2026-02-15T08:58:39.345390
18/2/2026,Wednesday,CAN,arrival,17:25,CZ3538,China Southern,Duration: 2h 35m,14:50 - 17:25,"734 miles, 1181 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3538_14501725,text,True,2026-02-15T08:58:39.625276
18/2/2026,Wednesday,CAN,arrival,17:30,CZ3962,China Southern,Duration: 2h 0m,15:30 - 17:30,"577 miles, 928 km",Airbus A320,158,,,Meal (none specific),260218_CZ3962_15301730,text,True,2026-02-15T08:58:39.878783
18/2/2026,Wednesday,CAN,arrival,17:30,HO1869,Juneyao Airlines,Duration: 2h 40m,14:50 - 17:30,"734 miles, 1181 km",Airbus A320,159,,,Meal (none specific),260218_HO1869_14501730,text,True,2026-02-15T08:58:40.174655
18/2/2026,Wednesday,CAN,arrival,17:30,OQ2128,Chongqing Airlines,Duration: 4h 30m,13:00 - 17:30,"1398 miles, 2249 km",Airbus A320,175,,,Meal (none specific),260218_OQ2128_13001730,text,True,2026-02-15T08:58:40.412307
18/2/2026,Wednesday,CAN,arrival,17:45,CZ3162,China Southern,Duration: 3h 15m,14:30 - 17:45,"1134 miles, 1825 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3162_14301745,text,True,2026-02-15T08:58:40.642965
18/2/2026,Wednesday,CAN,arrival,17:45,CZ3098,China Southern,Duration: 2h 15m,15:30 - 17:45,"515 miles, 829 km",Airbus A330-300,283,CI 8521,,Meal (none specific),260218_CZ3098_15301745,text,True,2026-02-15T08:58:40.915798
18/2/2026,Wednesday,CAN,arrival,17:45,MU6734,China Eastern,Duration: 1h 45m,16:00 - 17:45,"516 miles, 830 km",Boeing 737-200 Mixed Configuration,75,MF 2246,,Meal (none specific),260218_MU6734_16001745,text,True,2026-02-15T08:58:41.165742
18/2/2026,Wednesday,CAN,arrival,17:45,ZH9672,Shenzhen Airlines,Duration: 4h 25m,13:20 - 17:45,"1725 miles, 2776 km",Airbus A320,162,CA 3810 /SC 9496,,Meal (none specific),260218_ZH9672_13201745,text,True,2026-02-15T08:58:41.424330
18/2/2026,Wednesday,CAN,arrival,17:50,AQ1718,9 Air,Duration: 1h 45m,16:05 - 17:50,"452 miles, 727 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1718_16051750,text,True,2026-02-15T08:58:41.654521
18/2/2026,Wednesday,CAN,arrival,17:50,CZ3444,China Southern,Duration: 2h 20m,15:30 - 17:50,"763 miles, 1228 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3444_15301750,text,True,2026-02-15T08:58:41.915884
18/2/2026,Wednesday,CAN,arrival,17:50,CZ3616,China Southern,Duration: 4h 35m,13:15 - 17:50,"1725 miles, 2776 km",Boeing 777-300ER,361,,,Meal (none specific),260218_CZ3616_13151750,text,True,2026-02-15T08:58:42.164894
18/2/2026,Wednesday,CAN,arrival,17:50,CZ354,China Southern,Duration: 4h 10m,13:40 - 17:50,"1654 miles, 2661 km",Airbus A321,188,3U 7028,,Meal (none specific),260218_CZ354_13401750,text,True,2026-02-15T08:58:42.406436
18/2/2026,Wednesday,CAN,arrival,17:50,CZ6883,China Southern,Duration: 5h 5m,12:45 - 17:50,"2048 miles, 3295 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ6883_12451750,text,True,2026-02-15T08:58:42.636301
18/2/2026,Wednesday,CAN,arrival,17:50,HU7260,Hainan Airlines,Duration: 3h 15m,14:35 - 17:50,"1033 miles, 1662 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7260_14351750,text,True,2026-02-15T08:58:42.878760
18/2/2026,Wednesday,CAN,arrival,17:55,CZ3232,China Southern,Duration: 2h 55m,15:00 - 17:55,"815 miles, 1311 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3232_15001755,text,True,2026-02-15T08:58:43.109335
