arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-13,15:19,DL803,Delta,Duration: 3h 54m,"1667 miles, 2682 km",Airbus A220-100,109,,Meal (none specific)
DFW,2026-02-13,15:21,AA1304,American Airlines,Duration: 2h 45m,"1029 miles, 1656 km",Boeing 737MAX 8 Passenger,172,AY 3717 /BA 5643 /QR 9231,Meal (none specific)
DFW,2026-02-13,15:24,DL921,Delta,Duration: 2h 25m,"733 miles, 1179 km",Airbus A320,157,KE 6881 /LA 7167 /WS 7533,Meal (none specific)
DFW,2026-02-13,15:26,AA3032,American Airlines,Duration: 2h 12m,"725 miles, 1167 km",Airbus A319,128,QR 2672,Meal (none specific)
DFW,2026-02-13,15:27,AA390,American Airlines,Duration: 2h 57m,"943 miles, 1517 km",Boeing 737-800 Passenger,172,AY 3710 /BA 4898 /IB 8056 /QF 4410 /QR 2701,Meal (none specific)
DFW,2026-02-13,15:28,UA1564,United,Duration: 3h 44m,"1176 miles, 1892 km",Airbus A319,126,,Meal (none specific)
DFW,2026-02-13,15:32,AA1068,American Airlines,Duration: 3h 21m,"1036 miles, 1667 km",Airbus A321neo,183,IB 4651 /QR 7678,Meal (none specific)
DFW,2026-02-13,15:32,AA3830,American Airlines,Duration: 1h 47m,"554 miles, 891 km",Embraer 175,73,AY 4092 /BA 6590 /GF 6510 /IB 4254 /QR 2892,Meal (none specific)
DFW,2026-02-13,15:33,AA6315,American Airlines,Duration: 2h 16m,"677 miles, 1089 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QF 4487 /QR 7615,Meal (none specific)
DFW,2026-02-13,15:33,AA3798,American Airlines,Duration: 1h 21m,"282 miles, 454 km",Embraer 175,73,AS 6706 /BA 4816 /GF 6825 /IB 8190 /QF 3066 /QR 8637,Meal (none specific)
DFW,2026-02-13,15:34,AA2605,American Airlines,Duration: 2h 9m,"761 miles, 1224 km",Airbus A319,128,QR 7722,Meal (none specific)
DFW,2026-02-13,15:35,AA1324,American Airlines,Duration: 1h 13m,"191 miles, 307 km",Airbus A319,128,AY 4038 /BA 5363 /GF 6665 /IB 4590 /QR 7744,Meal (none specific)
DFW,2026-02-13,15:35,AA1949,American Airlines,Duration: 3h 32m,"1469 miles, 2364 km",Airbus A321,190,AY 5711 /BA 5601 /G3 6217 /GF 6675 /IB 8252 /QF 3304 /QR 9223,Meal (none specific)
DFW,2026-02-13,15:36,AA2579,American Airlines,Duration: 2h 3m,"644 miles, 1036 km",Airbus A321,190,AY 4240 /BA 1875 /G3 6151 /GF 6621 /IB 4405 /QR 7698,Meal (none specific)
DFW,2026-02-13,15:36,AA4113,American Airlines,Duration: 1h 27m,"225 miles, 362 km",Embraer 175,73,AS 6532 /AY 5679 /G3 6086 /GF 4326 /IB 4376 /QF 3129 /QR 7988,Meal (none specific)
DFW,2026-02-13,15:36,AA1584,American Airlines,Duration: 2h 48m,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,AY 5683 /G3 6239 /GF 4123 /IB 8164 /QR 2610,Meal (none specific)
DFW,2026-02-13,15:36,AA3112,American Airlines,Duration: 3h 7m,"932 miles, 1500 km",Boeing 737-800 Passenger,172,AS 6042 /AY 5722 /G3 6305 /GF 6816 /QF 4602 /QR 2648,Meal (none specific)
DFW,2026-02-13,15:38,AA2166,American Airlines,Duration: 3h 4m,"939 miles, 1511 km",Airbus A321,190,AY 4238 /BA 1774 /G3 6136 /GF 6875 /QR 7637,Meal (none specific)
DFW,2026-02-13,15:38,AA5644,American Airlines,Duration: 2h 37m,"735 miles, 1183 km",Canadair (Bombardier) Regional Jet 900,76,AS 4690 /AY 4137 /BA 5733 /QF 4890 /QR 9282,Meal (none specific)
DFW,2026-02-13,15:40,AA3468,American Airlines,Duration: 1h 3m,"158 miles, 254 km",Embraer 175,73,AS 6365 /QR 7581,Meal (none specific)
DFW,2026-02-13,15:40,AA1341,American Airlines,Duration: 2h 13m,"724 miles, 1165 km",Airbus A319,128,G3 6153 /QR 7869,Meal (none specific)
DFW,2026-02-13,15:40,AA3318,American Airlines,Duration: 2h 40m,"989 miles, 1591 km",Boeing 737-800 Passenger,172,BA 6772 /QR 2704,Meal (none specific)
DFW,2026-02-13,15:41,AA2331,American Airlines,Duration: 3h 12m,"1025 miles, 1649 km",Boeing 737-800 Passenger,172,GF 4226 /QF 3314 /QR 8211,Meal (none specific)
DFW,2026-02-13,15:41,UA2290,United,Duration: 2h 51m,"806 miles, 1297 km",Boeing 737-900 Passenger,170,AC 4854,Meal (none specific)
DFW,2026-02-13,15:42,AA2532,American Airlines,Duration: 2h 18m,"689 miles, 1109 km",Airbus A320,150,AY 4103 /QF 3200 /QR 9512,Meal (none specific)
DFW,2026-02-13,15:42,AA1687,American Airlines,Duration: 3h 12m,"1239 miles, 1994 km",Airbus A321,190,AY 4063 /BA 2416 /G3 6422 /GF 4368 /IB 4628 /QR 9171 /TN 1180,Meal (none specific)
DFW,2026-02-13,15:42,AA1840,American Airlines,Duration: 2h 39m,"788 miles, 1268 km",Airbus A319,128,AY 5697 /QF 4151 /QR 8206,Meal (none specific)
DFW,2026-02-13,15:42,AA1097,American Airlines,Duration: 2h 17m,"783 miles, 1260 km",Airbus A319,128,QR 2209,Meal (none specific)
DFW,2026-02-13,15:43,AA1396,American Airlines,Duration: 2h 18m,"633 miles, 1018 km",Airbus A321,190,AS 4442 /AY 4209 /BA 1702 /GF 6441 /QR 2234,Meal (none specific)
DFW,2026-02-13,15:43,AA4059,American Airlines,Duration: 1h 15m,"140 miles, 225 km",Embraer 170,67,AS 4074 /QR 9416,Meal (none specific)
DFW,2026-02-13,15:44,AA6227,American Airlines,Duration: 2h 18m,"681 miles, 1096 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 9052,Meal (none specific)
DFW,2026-02-13,15:44,AA3027,American Airlines,Duration: 3h 31m,"1107 miles, 1781 km",Boeing 737-800 Passenger,172,AS 4194 /AY 4283 /QR 7946,Meal (none specific)
DFW,2026-02-13,15:45,AA5645,American Airlines,Duration: 2h 34m,"697 miles, 1121 km",Canadair (Bombardier) Regional Jet 900,76,QF 4538 /QR 2572,Meal (none specific)
DFW,2026-02-13,15:45,AA972,American Airlines,Duration: 4h 15m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,15:45,AA5120,American Airlines,Duration: 2h 26m,"624 miles, 1004 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,GF 4208 /QF 3344 /QR 8643,Meal (none specific)
DFW,2026-02-13,15:45,AA1439,American Airlines,Duration: 2h 53m,"1129 miles, 1817 km",Airbus A321,190,BA 5502 /IB 8118 /QR 9442,Meal (none specific)
DFW,2026-02-13,15:45,AA6447,American Airlines,Duration: 1h 51m,"552 miles, 888 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5539 /IB 8078 /QR 9202,Meal (none specific)
DFW,2026-02-13,15:45,AA5480,American Airlines,Duration: 1h 20m,"226 miles, 364 km",Canadair (Bombardier) Regional Jet 900,76,QR 9250,Meal (none specific)
DFW,2026-02-13,15:45,AA5552,American Airlines,Duration: 2h 42m,"769 miles, 1237 km",Canadair (Bombardier) Regional Jet 900,76,QF 4489 /QR 2930,Meal (none specific)
DFW,2026-02-13,15:48,F94464,Frontier,Duration: 2h 8m,"644 miles, 1036 km",Airbus A321neo,238,Y4 2798,Meal (none specific)
DFW,2026-02-13,15:49,AA2064,American Airlines,Duration: 1h 51m,"462 miles, 743 km",Boeing 737-800 Passenger,172,AS 4234 /AY 5688 /BA 4863 /IB 8033 /QF 4907 /QR 2669,Meal (none specific)
DFW,2026-02-13,15:49,AA2886,American Airlines,Duration: 1h 13m,"176 miles, 283 km",Boeing 737-800 Passenger,172,AS 6325 /AY 4208 /BA 5092 /GF 6842 /IB 4382 /QR 7845,Meal (none specific)
DFW,2026-02-13,15:49,AA4090,American Airlines,Duration: 2h 13m,"738 miles, 1187 km",Embraer 170,67,,Meal (none specific)
DFW,2026-02-13,15:53,AA2626,American Airlines,Duration: 2h 27m,"742 miles, 1194 km",Airbus A320,150,QF 4421 /QR 7622,Meal (none specific)
DFW,2026-02-13,15:53,AA2178,American Airlines,Duration: 2h 42m,"993 miles, 1598 km",Airbus A321,190,BA 5662 /G3 6334 /IB 4187 /QR 2217,Meal (none specific)
DFW,2026-02-13,15:54,AA4999,American Airlines,Duration: 1h 28m,"271 miles, 436 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 7641,Meal (none specific)
DFW,2026-02-13,15:54,AA778,American Airlines,Duration: 3h 59m,"1307 miles, 2103 km",Boeing 737-800 Passenger,172,G3 6133,Meal (none specific)
DFW,2026-02-13,15:54,AA3121,American Airlines,Duration: 3h 4m,"1174 miles, 1889 km",Airbus A321,190,AS 6677 /AY 5706 /BA 5547 /G3 6169 /GF 6767 /IB 4343 /QR 9431,Meal (none specific)
DFW,2026-02-13,15:54,AA3555,American Airlines,Duration: 1h 35m,"366 miles, 589 km",Embraer 175,73,BA 5620 /IB 4696 /QR 8657,Meal (none specific)
DFW,2026-02-13,15:55,AA3275,American Airlines,Duration: 2h 36m,"733 miles, 1179 km",Airbus A321,190,AS 6882 /AY 4173 /G3 6372 /GF 4184 /QF 4312 /QR 2286,Meal (none specific)
DFW,2026-02-13,15:55,AA4314,American Airlines,Duration: 1h 39m,"384 miles, 618 km",Embraer 170,67,BA 1738 /GF 6677 /QR 9549,Meal (none specific)
DFW,2026-02-13,15:55,AA1700,American Airlines,Duration: 4h 8m,"1377 miles, 2216 km",Boeing 737-800 Passenger,172,G3 6027 /QF 3033,Meal (none specific)
DFW,2026-02-13,15:55,AA2182,American Airlines,Duration: 3h 33m,"1124 miles, 1809 km",Airbus A321,190,AS 4267 /AY 4046 /BA 4397 /GF 4194 /QF 4432 /QR 7880,Meal (none specific)
DFW,2026-02-13,15:55,AA3502,American Airlines,Duration: 1h 30m,"399 miles, 642 km",Embraer 170,67,AS 6235 /GF 4299 /IB 4681 /QR 7986,Meal (none specific)
DFW,2026-02-13,15:55,AA1820,American Airlines,Duration: 2h 59m,"1192 miles, 1918 km",Airbus A321,190,BA 5109 /IB 4137 /QR 2740,Meal (none specific)
DFW,2026-02-13,15:55,AA949,American Airlines,Duration: 2h 40m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,AY 5696 /BA 5204 /G3 6176 /GF 4386 /QR 9598,Meal (none specific)
DFW,2026-02-13,15:55,AA3096,American Airlines,Duration: 3h 13m,"1021 miles, 1643 km",Airbus A321,190,AS 6743 /AY 5705 /BA 6671 /QF 4825 /QR 9432,Meal (none specific)
DFW,2026-02-13,15:55,AA3165,American Airlines,Duration: 3h 0m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,BA 5673 /GF 6871 /IB 4299 /QR 7999,Meal (none specific)
DFW,2026-02-13,15:55,AA4304,American Airlines,Duration: 1h 16m,"181 miles, 291 km",Embraer 175,73,QR 2539,Meal (none specific)
DFW,2026-02-13,15:58,UA1388,United,Duration: 1h 23m,"225 miles, 362 km",Airbus A320,150,CM 1319 /NZ 6512,Meal (none specific)
DFW,2026-02-13,16:00,AA3728,American Airlines,Duration: 2h 14m,"842 miles, 1355 km",Embraer 175,73,QR 7968,Meal (none specific)
DFW,2026-02-13,16:00,AA6407,American Airlines,Duration: 2h 21m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8076 /QF 4464 /QR 2619,Meal (none specific)
DFW,2026-02-13,16:08,F94000,Frontier,Duration: 3h 40m,"1469 miles, 2364 km",Airbus A321,218,Y4 2716,Meal (none specific)
DFW,2026-02-13,16:10,AA3805,American Airlines,Duration: 2h 13m,"775 miles, 1247 km",Embraer 175,73,QR 9363,Meal (none specific)
DFW,2026-02-13,16:11,AA3895,American Airlines,Duration: 2h 49m,"974 miles, 1567 km",Embraer 175,73,QR 7731,Meal (none specific)
DFW,2026-02-13,16:12,AA6465,American Airlines,Duration: 2h 31m,"856 miles, 1377 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2653,Meal (none specific)
DFW,2026-02-13,16:12,AA2721,American Airlines,Duration: 2h 15m,"815 miles, 1311 km",Airbus A320,150,BA 5725 /IB 4624 /QF 4723 /QR 9265,Meal (none specific)
DFW,2026-02-13,16:13,AA5376,American Airlines,Duration: 1h 30m,"282 miles, 454 km",Canadair (Bombardier) Regional Jet 900,76,BA 6586 /GF 4292 /IB 4390 /QR 9585,Meal (none specific)
DFW,2026-02-13,16:13,Y47913,Volaris,Duration: 2h 7m,"783 miles, 1260 km",Airbus A320,159,,Meal (none specific)
DFW,2026-02-13,16:14,AA3633,American Airlines,Duration: 1h 40m,"352 miles, 566 km",Embraer 175,73,BA 4822 /GF 4289 /QF 4891 /QR 9343,Meal (none specific)
DFW,2026-02-13,16:14,UA2330,United,Duration: 4h 14m,"1377 miles, 2216 km",Airbus A319,126,,Meal (none specific)
DFW,2026-02-13,16:15,LF3551,Contour Aviation,Duration: 1h 45m,"436 miles, 702 km",Canadair (Bombardier) Regional Jet,50,,Meal (none specific)
DFW,2026-02-13,16:19,AA1670,American Airlines,Duration: 1h 55m,"570 miles, 917 km",Boeing 737-800 Passenger,172,BA 1654 /GF 4286 /IB 4643 /QF 4734 /QR 8540,Meal (none specific)
DFW,2026-02-13,16:19,AA2136,American Airlines,Duration: 2h 34m,"939 miles, 1511 km",Airbus A319,128,BA 5039 /QR 9529,Meal (none specific)
DFW,2026-02-13,16:19,AA2155,American Airlines,Duration: 2h 25m,"881 miles, 1418 km",Airbus A319,128,QR 2752,Meal (none specific)
DFW,2026-02-13,16:21,AA2876,American Airlines,Duration: 2h 56m,"936 miles, 1506 km",Boeing 737-800 Passenger,172,QF 4450 /QR 9387,Meal (none specific)
DFW,2026-02-13,16:25,AA4316,American Airlines,Duration: 1h 40m,"464 miles, 747 km",Embraer 175,73,IB 4857 /QR 9007,Meal (none specific)
DFW,2026-02-13,16:27,UA1954,United,Duration: 3h 39m,"1469 miles, 2364 km",Boeing 737-800 Passenger,167,AC 5156 /NZ 9080 /VA 8273,Meal (none specific)
DFW,2026-02-13,16:28,AA415,American Airlines,Duration: 1h 20m,"248 miles, 399 km",Airbus A321,190,AS 4525 /BA 5127 /GF 4271 /IB 8036 /QR 9085,Meal (none specific)
DFW,2026-02-13,16:30,AA3254,American Airlines,Duration: 2h 48m,"1029 miles, 1656 km",Boeing 737-800 Passenger,172,BA 5525,Meal (none specific)
DFW,2026-02-13,16:30,NK1006,Spirit,Duration: 2h 44m,"1059 miles, 1704 km",Airbus A321 (sharklets),228,,Meal (none specific)
DFW,2026-02-13,16:35,AA1552,American Airlines,Duration: 1h 56m,"595 miles, 957 km",Boeing 737-800 Passenger,172,BA 1826 /IB 8260 /QF 3336 /QR 8679,Meal (none specific)
DFW,2026-02-13,16:35,AA1030,American Airlines,Duration: 3h 20m,"1036 miles, 1667 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,16:35,AA79,American Airlines,Duration: 10h 25m,"4766 miles, 7668 km",Boeing 777-200 / 200ER,273,AY 3761 /BA 1520 /GF 4387 /IB 4205,Meal (none specific)
DFW,2026-02-13,16:35,AA3141,American Airlines,Duration: 3h 34m,"1443 miles, 2322 km",Airbus A321,190,AS 6052 /BA 5635 /IB 4867 /QF 4580 /QR 9230,Meal (none specific)
DFW,2026-02-13,16:37,AA2583,American Airlines,Duration: 2h 14m,"773 miles, 1244 km",Boeing 737MAX 8 Passenger,172,QF 4762 /QR 2280,Meal (none specific)
DFW,2026-02-13,16:39,AA1911,American Airlines,Duration: 3h 16m,"1350 miles, 2172 km",Boeing 737-800 Passenger,172,BA 6539 /QF 4490 /QR 9009,Meal (none specific)
DFW,2026-02-13,16:39,AS392,Alaska Airlines,Duration: 3h 54m,"1622 miles, 2610 km",Boeing 737-900 (winglets) Passenger/BBJ3,165,HA 6339 /QR 3380,Meal (none specific)
DFW,2026-02-13,16:40,AA4052,American Airlines,Duration: 1h 42m,"486 miles, 782 km",Embraer 175,73,AS 6811 /BA 1736 /GF 6515 /QF 4844 /QR 9544,Meal (none specific)
DFW,2026-02-13,16:40,AA37,American Airlines,Duration: 11h 0m,"4982 miles, 8016 km",Boeing 777-200 / 200ER,273,AY 3743 /BA 1513 /IB 4608,Meal (none specific)
DFW,2026-02-13,16:41,AA2847,American Airlines,Duration: 4h 16m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,G3 6081,Meal (none specific)
DFW,2026-02-13,16:44,F91951,Frontier,Duration: 3h 24m,"987 miles, 1588 km",Airbus A320neo,186,Y4 2287,Meal (none specific)
DFW,2026-02-13,16:46,DL374,Delta,Duration: 2h 26m,"733 miles, 1179 km",Airbus A320,157,AF 2660 /KL 5414 /LA 7037 /VS 5077 /WS 6931,Meal (none specific)
DFW,2026-02-13,16:47,AA2673,American Airlines,Duration: 1h 18m,"191 miles, 307 km",Boeing 737-800 Passenger,172,BA 1684 /G3 6235,Meal (none specific)
DFW,2026-02-13,16:49,UA578,United,Duration: 2h 4m,"644 miles, 1036 km",Boeing 737-900 Passenger,170,AC 3371,Meal (none specific)
DFW,2026-02-13,16:50,CX876,Cathay Pacific,Duration: 14h 20m,"8156 miles, 13123 km",Airbus A350-1000,334,,Meal (none specific)
DFW,2026-02-13,16:53,AA3993,American Airlines,Duration: 3h 53m,"1205 miles, 1939 km",Embraer 175,73,AS 6771 /G3 6491 /PD 6059 /QF 4622 /QR 2423,Meal (none specific)
DFW,2026-02-13,16:54,AA348,American Airlines,Duration: 3h 30m,"1198 miles, 1928 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,16:54,AA1890,American Airlines,Duration: 2h 52m,"1059 miles, 1704 km",Airbus A321,190,BA 1887 /G3 6100 /QF 4526 /QR 9452,Meal (none specific)
DFW,2026-02-13,16:54,AA1785,American Airlines,Duration: 1h 53m,"449 miles, 722 km",Airbus A321,190,AS 6300 /BA 5070 /G3 6109 /QF 4820 /QR 9389,Meal (none specific)
DFW,2026-02-13,16:54,AA2192,American Airlines,Duration: 3h 23m,"1436 miles, 2311 km",Boeing 737-800 Passenger,172,BA 2406 /QR 9240,Meal (none specific)
DFW,2026-02-13,16:55,AA1177,American Airlines,Duration: 3h 41m,"1196 miles, 1924 km",Airbus A321,190,G3 6214 /QF 4348,Meal (none specific)
DFW,2026-02-13,16:56,AA1525,American Airlines,Duration: 3h 12m,"984 miles, 1583 km",Airbus A321,190,QR 2934,Meal (none specific)
DFW,2026-02-13,16:58,AA2761,American Airlines,Duration: 1h 50m,"528 miles, 850 km",Airbus A319,128,BA 5080 /JL 7803 /QF 4660 /QR 2809,Meal (none specific)
DFW,2026-02-13,17:02,F93021,Frontier,Duration: 2h 44m,"733 miles, 1179 km",Airbus A321neo,238,Y4 2512,Meal (none specific)
DFW,2026-02-13,17:03,AA4190,American Airlines,Duration: 1h 4m,"129 miles, 208 km",Embraer 175,73,AS 6378 /GF 4306,Meal (none specific)
DFW,2026-02-13,17:03,AA1923,American Airlines,Duration: 2h 55m,"1052 miles, 1693 km",Airbus A319,128,,Meal (none specific)
DFW,2026-02-13,17:05,AA280,American Airlines,Duration: 12h 50m,"6865 miles, 11046 km",Boeing 777-200 / 200ER,273,KE 5031 /MH 9428,Meal (none specific)
DFW,2026-02-13,17:05,AA2849,American Airlines,Duration: 2h 26m,"870 miles, 1400 km",Airbus A321neo,183,BA 5452 /G3 6279,Meal (none specific)
DFW,2026-02-13,17:05,AA4014,American Airlines,Duration: 2h 52m,"956 miles, 1538 km",Embraer 175,73,,Meal (none specific)
DFW,2026-02-13,17:06,DL856,Delta,Duration: 4h 25m,"1394 miles, 2243 km",Airbus A220-100,109,WS 7699,Meal (none specific)
DFW,2026-02-13,17:07,DL2971,Delta,Duration: 2h 45m,"857 miles, 1379 km",Airbus A220-300,130,KL 6314 /WS 8247,Meal (none specific)
DFW,2026-02-13,17:09,AA3839,American Airlines,Duration: 2h 45m,"984 miles, 1583 km",Embraer 175,73,QF 4636 /QR 2230,Meal (none specific)
DFW,2026-02-13,17:10,AA3267,American Airlines,Duration: 2h 39m,"943 miles, 1517 km",Boeing 737-800 Passenger,172,BA 4411 /QF 4789 /QR 9488,Meal (none specific)
DFW,2026-02-13,17:10,AA5169,American Airlines,Duration: 1h 36m,"305 miles, 491 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,AS 6844 /BA 5790 /GF 4296 /QF 4135 /QR 8668,Meal (none specific)
DFW,2026-02-13,17:11,AA305,American Airlines,Duration: 3h 26m,"1094 miles, 1760 km",Airbus A319,128,QR 9258,Meal (none specific)
DFW,2026-02-13,17:15,AA3651,American Airlines,Duration: 3h 1m,"1097 miles, 1765 km",Embraer 175,73,QR 2373,Meal (none specific)
DFW,2026-02-13,17:16,AA2187,American Airlines,Duration: 3h 8m,"1104 miles, 1776 km",Airbus A320,150,QR 9535,Meal (none specific)
DFW,2026-02-13,17:19,AA3030,American Airlines,Duration: 3h 5m,"939 miles, 1511 km",Airbus A321,190,AS 6380 /G3 6123 /MH 9477 /QR 9569,Meal (none specific)
DFW,2026-02-13,17:21,AA2550,American Airlines,Duration: 1h 50m,"554 miles, 891 km",Airbus A319,128,AS 4127 /BA 6591 /QR 2945,Meal (none specific)
DFW,2026-02-13,17:21,AA1446,American Airlines,Duration: 1h 26m,"238 miles, 383 km",Boeing 737-800 Passenger,172,AS 6473 /BA 5716 /GF 6848 /QF 4757 /QR 8641,Meal (none specific)
DFW,2026-02-13,17:25,AA3924,American Airlines,Duration: 2h 31m,"696 miles, 1120 km",Embraer 170,67,QR 2288,Meal (none specific)
DFW,2026-02-13,17:27,AA6221,American Airlines,Duration: 1h 36m,"357 miles, 574 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 6096 /BA 1830 /GF 4303 /QF 4463 /QR 2712,Meal (none specific)
DFW,2026-02-13,17:28,AA2095,American Airlines,Duration: 3h 18m,"1063 miles, 1710 km",Boeing 737MAX 8 Passenger,172,QR 7804,Meal (none specific)
DFW,2026-02-13,17:28,DL2811,Delta,Duration: 2h 38m,"993 miles, 1598 km",Airbus A220-300,130,KL 7292 /WS 8765,Meal (none specific)
DFW,2026-02-13,17:30,AA1215,American Airlines,Duration: 2h 45m,"989 miles, 1591 km",Airbus A321,190,BA 5506 /QF 4399 /QR 2579,Meal (none specific)
DFW,2026-02-13,17:30,LF3084,Contour Aviation,Duration: 2h 0m,"519 miles, 835 km",Canadair (Bombardier) Regional Jet,50,,Meal (none specific)
DFW,2026-02-13,17:33,AA1988,American Airlines,Duration: 3h 21m,"1072 miles, 1725 km",Boeing 737-800 Passenger,172,AS 6715 /GF 6733 /QF 4833 /QR 9174,Meal (none specific)
DFW,2026-02-13,17:33,AA3281,American Airlines,Duration: 2h 17m,"606 miles, 975 km",Boeing 737-800 Passenger,172,AS 6527 /BA 5492 /QF 3151,Meal (none specific)
DFW,2026-02-13,17:35,AA1100,American Airlines,Duration: 2h 19m,"633 miles, 1018 km",Airbus A321,190,AS 6850 /BA 1703 /QF 4355 /QR 2339,Meal (none specific)
DFW,2026-02-13,17:37,AA1973,American Airlines,Duration: 3h 52m,"1531 miles, 2463 km",Airbus A319,128,BA 5753 /QF 4476 /QR 7550,Meal (none specific)
DFW,2026-02-13,17:38,AA6489,American Airlines,Duration: 1h 40m,"407 miles, 655 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2334,Meal (none specific)
DFW,2026-02-13,17:38,AA1862,American Airlines,Duration: 1h 50m,"472 miles, 759 km",Boeing 737MAX 8 Passenger,172,AS 6398 /BA 4906,Meal (none specific)
DFW,2026-02-13,17:38,AA3018,American Airlines,Duration: 2h 40m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 4853 /CX 7574 /G3 6328 /QF 4551,Meal (none specific)
DFW,2026-02-13,17:39,AA4095,American Airlines,Duration: 2h 51m,"1086 miles, 1747 km",Embraer 175,73,AS 4051 /QF 3064 /QR 2229,Meal (none specific)
DFW,2026-02-13,17:39,AA4081,American Airlines,Duration: 1h 9m,"176 miles, 283 km",Embraer 170,67,AS 6841 /BA 5090 /GF 6608 /QF 3201 /QR 9437,Meal (none specific)
DFW,2026-02-13,17:43,AA1208,American Airlines,Duration: 3h 19m,"1235 miles, 1987 km",Boeing 737MAX 8 Passenger,172,QR 2253,Meal (none specific)
DFW,2026-02-13,17:43,AA5528,American Airlines,Duration: 2h 17m,"628 miles, 1010 km",Canadair (Bombardier) Regional Jet 900,76,AS 6424 /QF 4852 /QR 2671,Meal (none specific)
DFW,2026-02-13,17:43,AA3583,American Airlines,Duration: 1h 29m,"282 miles, 454 km",Embraer 175,73,AS 6097 /BA 5743,Meal (none specific)
DFW,2026-02-13,17:45,AA4820,American Airlines,Duration: 2h 0m,"492 miles, 792 km",Canadair (Bombardier) Regional Jet 900,75,QR 9534,Meal (none specific)
DFW,2026-02-13,17:45,AA6228,American Airlines,Duration: 2h 19m,"681 miles, 1096 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 9214,Meal (none specific)
DFW,2026-02-13,17:45,AA1996,American Airlines,Duration: 3h 37m,"1469 miles, 2364 km",Airbus A321,190,BA 5597 /CX 7578 /G3 6290 /GF 6716 /JL 7542 /QF 4499,Meal (none specific)
DFW,2026-02-13,17:45,F93051,Frontier,Duration: 2h 27m,"633 miles, 1018 km",Airbus A320neo,186,Y4 2518,Meal (none specific)
DFW,2026-02-13,17:46,AA2219,American Airlines,Duration: 3h 24m,"1036 miles, 1667 km",Airbus A321,190,BA 1746,Meal (none specific)
DFW,2026-02-13,17:46,AA5625,American Airlines,Duration: 1h 25m,"248 miles, 399 km",Canadair (Bombardier) Regional Jet 900,76,AS 4343 /BA 4436 /JL 7285 /QF 3320,Meal (none specific)
DFW,2026-02-13,17:47,AA1126,American Airlines,Duration: 1h 20m,"191 miles, 307 km",Boeing 737-800 Passenger,172,AS 6265 /BA 1681 /G3 6072 /QF 4554,Meal (none specific)
DFW,2026-02-13,17:48,AA1492,American Airlines,Duration: 3h 3m,"930 miles, 1496 km",Boeing 737-800 Passenger,172,AS 4583 /QF 4741 /QR 9388,Meal (none specific)
DFW,2026-02-13,17:48,Y41800,Volaris,Duration: 2h 30m,"943 miles, 1517 km",Airbus A321neo,200,F9 6600,Meal (none specific)
DFW,2026-02-13,17:50,AA1736,American Airlines,Duration: 2h 39m,"825 miles, 1327 km",Airbus A319,128,QF 3052 /QR 2769,Meal (none specific)
DFW,2026-02-13,17:50,AA2815,American Airlines,Duration: 3h 53m,"1307 miles, 2103 km",Boeing 787-8,234,BA 1934 /G3 6249 /MH 9343 /QF 4127,Meal (none specific)
DFW,2026-02-13,17:50,AA767,American Airlines,Duration: 4h 5m,"1667 miles, 2682 km",Airbus A321neo,183,BA 5588 /G3 6129 /GF 6445,Meal (none specific)
DFW,2026-02-13,17:51,AA3535,American Airlines,Duration: 2h 30m,"840 miles, 1352 km",Embraer 175,73,QR 9312,Meal (none specific)
DFW,2026-02-13,17:52,AA3590,American Airlines,Duration: 1h 22m,"314 miles, 505 km",Embraer 170,67,AS 4344 /BA 1661 /GF 6841 /QF 3270 /QR 2697,Meal (none specific)
DFW,2026-02-13,17:53,AA2944,American Airlines,Duration: 3h 14m,"1277 miles, 2055 km",Airbus A321,190,AS 4506 /QF 3232 /QR 7624,Meal (none specific)
DFW,2026-02-13,17:53,AA1198,American Airlines,Duration: 2h 46m,"857 miles, 1379 km",Boeing 737-800 Passenger,172,AS 6267 /BA 4401 /GF 4238 /QF 4313 /QR 9205,Meal (none specific)
